SP_1.csv,SP_10.csv,SP_11.csv,SP_12.csv,SP_13.csv,SP_2.csv,SP_3.csv,SP_4.csv,SP_5.csv,SP_6.csv,SP_7.csv,SP_8.csv,SP_9.csv
46232.0000,35445.0000,44239.5000,39198.5000,33561.0000,33904.0000,29887.0000,28056.0000,26890.0000,42277.0000,37588.0000,32396.0000,35590.0000
46024.5000,35386.0000,44120.0000,39114.0000,33515.5000,33827.5000,29839.0000,28082.0000,26868.0000,42121.0000,37449.0000,32317.0000,35407.0000
46125.0000,35381.0000,44102.5000,39060.5000,33630.5000,33902.5000,29810.5000,27931.5000,26878.5000,42094.5000,37571.5000,32433.0000,35412.5000
46122.0000,35180.0000,44079.5000,39038.0000,33502.5000,33861.0000,29992.5000,27883.5000,26765.0000,42161.0000,37560.5000,32330.5000,35273.0000
46116.0000,35264.0000,44156.5000,38993.5000,33461.0000,33955.0000,29907.0000,27994.0000,26926.0000,42137.0000,37381.0000,32328.0000,35331.5000
45897.5000,35321.0000,43889.5000,39104.0000,33388.5000,33835.5000,29927.5000,28095.0000,26818.5000,42049.5000,37483.5000,32232.5000,35278.0000
46297.0000,35315.5000,44257.0000,39281.0000,33625.0000,33949.0000,30045.5000,28147.0000,26969.0000,42335.0000,37475.0000,32602.0000,35426.0000
46626.5000,35654.0000,44531.0000,39480.5000,33853.0000,34226.0000,30233.5000,28222.0000,27263.0000,42532.5000,37808.5000,32667.0000,35625.0000
47086.0000,36049.5000,44938.5000,40068.0000,34190.5000,34705.0000,30667.5000,28745.0000,27623.5000,43100.5000,38412.0000,33089.5000,36128.5000
47815.0000,36626.0000,45797.5000,40588.0000,35119.5000,35280.0000,31332.5000,29383.5000,28174.0000,43771.5000,39069.5000,33877.0000,36663.5000
48988.5000,37589.5000,46906.0000,41490.5000,35890.0000,36283.0000,32199.5000,30246.0000,29251.0000,44909.5000,39962.5000,34628.0000,37647.0000
50967.0000,38792.5000,48414.5000,43128.0000,37378.0000,37758.0000,33628.5000,31428.5000,30267.0000,46392.0000,41391.0000,36020.5000,38888.0000
52810.5000,40127.5000,50008.5000,44573.5000,38685.5000,39079.0000,34740.0000,32812.0000,31521.5000,48216.5000,43104.0000,37442.5000,40198.0000
54274.0000,41052.0000,51319.0000,45845.5000,39670.5000,40182.5000,35709.0000,33633.5000,32279.5000,49619.0000,44293.0000,38585.0000,41194.0000
54777.0000,41353.5000,51740.0000,46160.5000,39897.5000,40485.0000,35767.0000,33818.5000,32382.0000,50086.5000,44505.5000,38771.0000,41612.5000
55190.5000,41708.5000,52379.0000,46473.0000,40220.0000,40571.0000,36028.0000,33933.5000,32455.0000,50479.0000,44787.5000,39083.5000,41894.0000
56455.5000,42601.0000,53382.0000,47543.0000,41143.5000,41658.5000,36858.0000,34645.5000,33270.0000,51567.0000,46035.5000,39868.5000,42663.5000
59793.0000,44720.5000,56004.5000,50097.0000,43356.5000,43965.5000,38961.5000,36631.5000,35089.0000,54598.0000,48436.5000,42315.0000,44890.5000
62571.0000,47811.0000,60352.5000,53712.0000,46567.0000,47147.0000,41964.5000,39401.0000,37823.0000,58947.5000,52047.5000,45559.0000,48110.5000
63637.0000,49388.0000,62290.0000,55490.0000,47980.5000,48669.5000,43344.0000,40750.0000,39152.5000,60804.5000,53722.0000,47171.0000,49730.5000
62717.0000,47819.5000,60343.5000,53554.0000,46376.5000,47010.5000,41738.0000,39295.5000,37788.5000,58736.5000,52011.5000,45461.5000,47926.0000
59258.5000,44168.0000,55701.5000,49179.5000,42700.5000,43128.0000,38254.0000,36027.5000,34717.0000,53894.0000,47681.5000,41742.5000,44188.5000
53692.0000,40451.5000,50932.5000,45111.0000,38958.0000,39406.5000,34792.5000,32748.5000,31461.0000,49098.0000,43617.0000,37905.0000,40611.5000
50407.5000,38088.5000,47830.5000,42485.5000,36579.5000,36956.5000,32787.0000,30818.5000,29586.5000,45968.0000,40937.0000,35482.0000,38144.5000
48942.0000,37245.5000,46523.0000,41318.0000,35456.5000,35920.0000,31839.0000,30147.5000,28700.0000,44770.5000,39742.5000,34344.5000,37207.5000
48894.5000,37191.5000,46444.0000,41285.5000,35475.0000,35964.0000,31981.5000,29975.0000,28796.0000,44598.5000,39795.0000,34480.0000,37217.5000
49875.5000,37788.5000,47458.0000,42109.5000,36187.0000,36729.0000,32476.0000,30572.5000,29470.0000,45786.5000,40559.5000,35119.0000,37803.5000
51518.5000,39196.0000,48954.5000,43503.0000,37526.5000,37864.0000,33626.5000,31598.0000,30342.0000,47219.0000,41905.5000,36417.0000,39220.0000
53600.0000,40591.0000,51049.0000,45331.5000,39014.0000,39507.5000,34843.5000,32875.5000,31559.5000,49329.0000,43773.5000,37893.5000,40680.0000
55606.0000,41721.0000,52693.5000,46698.5000,40318.5000,40659.5000,36074.5000,33909.0000,32463.0000,50967.0000,45035.5000,39105.5000,41832.0000
56267.5000,42051.5000,53057.5000,46947.5000,40601.5000,40963.5000,36344.0000,34039.5000,32789.5000,51507.5000,45450.0000,39597.0000,41975.5000
55203.5000,41145.0000,51827.0000,46029.0000,39663.0000,39922.5000,35258.5000,33221.5000,31892.5000,50275.5000,44351.5000,38663.0000,41244.0000
52616.0000,39323.0000,49610.0000,43902.5000,37717.5000,38060.5000,33757.0000,31739.0000,30425.5000,47777.5000,42378.5000,36700.0000,39327.5000
49789.5000,37530.5000,47093.5000,41582.0000,35961.5000,36204.0000,31896.5000,30047.0000,28750.5000,45208.5000,40265.5000,34712.5000,37439.5000
47502.5000,35946.0000,45214.5000,39922.0000,34329.0000,34658.5000,30490.0000,28550.5000,27506.5000,43325.5000,38505.5000,33166.5000,36024.5000
46067.0000,35031.5000,44043.5000,39120.5000,33395.5000,33698.5000,29800.5000,28032.0000,26705.0000,42043.0000,37431.0000,32100.0000,35112.0000
45400.0000,34649.5000,43439.5000,38614.5000,32946.0000,33270.0000,29453.0000,27596.5000,26484.0000,41444.5000,36979.5000,31938.5000,34639.0000
45137.0000,34456.0000,43041.0000,38366.0000,32776.5000,33091.0000,29250.5000,27412.5000,26411.0000,41281.0000,36693.5000,31673.5000,34534.0000
45281.0000,34431.5000,43379.5000,38348.0000,32902.5000,33184.0000,29374.5000,27526.5000,26455.5000,41341.5000,36759.0000,31719.0000,34519.5000
45681.5000,34657.5000,43485.5000,38560.0000,33140.5000,33420.0000,29447.0000,27631.0000,26616.5000,41600.0000,37038.5000,32058.5000,34741.0000
45827.5000,34948.5000,43944.0000,38844.0000,33353.0000,33618.0000,29766.0000,27965.0000,26760.0000,41906.5000,37390.0000,32290.5000,35044.0000
46084.5000,35249.5000,44202.5000,39052.5000,33458.0000,33889.0000,29934.5000,28096.0000,26921.5000,42197.5000,37421.5000,32478.5000,35251.0000
46371.5000,35275.0000,44423.5000,39169.0000,33629.0000,34054.0000,30160.0000,28259.0000,27037.0000,42454.0000,37644.5000,32525.0000,35263.5000
46556.0000,35349.5000,44498.5000,39389.5000,33847.5000,34114.5000,30248.5000,28269.0000,27119.0000,42595.5000,37878.5000,32723.5000,35331.0000
46944.0000,35680.0000,44843.5000,39633.0000,34177.5000,34461.5000,30475.0000,28572.0000,27429.5000,42764.5000,38010.5000,32960.5000,35573.0000
47132.0000,35760.0000,44972.0000,39603.0000,34114.5000,34603.5000,30432.0000,28642.5000,27527.0000,42905.5000,38231.0000,32988.5000,35917.0000
47367.5000,35947.0000,45173.0000,40106.0000,34360.0000,34732.0000,30905.0000,28861.0000,27780.5000,43286.0000,38453.5000,33308.5000,36096.5000
47512.5000,36031.5000,45457.0000,40242.0000,34535.5000,34889.5000,31004.0000,29004.5000,27924.0000,43470.5000,38639.0000,33425.0000,36087.5000
48088.0000,36555.5000,45757.5000,40534.5000,34960.5000,35161.5000,31071.0000,29303.5000,28114.0000,43710.5000,39000.5000,33645.5000,36334.0000
48535.5000,36662.0000,46129.5000,40508.0000,35206.0000,35432.0000,31281.5000,29440.0000,28316.0000,43989.0000,39164.5000,33910.5000,36556.0000
48342.5000,36732.0000,46209.0000,40692.5000,35275.0000,35469.5000,31473.5000,29508.0000,28498.0000,44133.0000,39151.0000,33987.0000,36753.5000
48324.5000,36531.5000,45923.0000,40619.5000,34962.5000,35357.5000,31270.5000,29413.5000,28237.5000,44035.0000,38969.0000,33844.0000,36329.0000
47910.0000,36314.0000,45639.0000,40224.5000,34623.0000,35101.0000,30995.0000,29077.0000,27878.5000,43484.5000,38636.5000,33485.0000,36234.0000
47731.0000,35986.0000,45283.5000,39903.0000,34450.0000,35039.0000,30870.0000,28949.5000,27845.0000,43437.5000,38505.0000,33413.5000,36084.5000
47468.5000,35755.5000,44919.5000,39807.5000,34045.0000,34693.5000,30660.0000,28852.5000,27701.0000,43219.0000,38255.0000,33315.5000,35701.5000
47176.5000,35537.0000,44596.0000,39514.0000,33911.5000,34421.0000,30358.0000,28577.0000,27537.0000,42992.0000,38018.5000,33006.5000,35621.5000
46488.0000,35098.5000,44221.0000,39097.0000,33564.0000,33945.5000,30201.0000,28334.0000,27202.5000,42455.5000,37769.5000,32621.0000,35134.5000
45791.0000,34642.0000,43572.0000,38718.0000,33175.0000,33436.0000,29743.5000,27841.5000,26784.5000,41598.5000,37034.0000,32025.5000,34569.0000
45420.5000,34352.5000,43192.0000,38233.0000,32770.5000,33317.5000,29503.5000,27626.0000,26588.5000,41140.5000,36765.0000,31770.5000,34339.5000
44996.0000,34167.0000,42863.5000,37880.5000,32638.0000,33090.0000,29330.0000,27510.5000,26402.5000,40975.5000,36276.5000,31669.5000,34041.0000
44314.0000,33747.5000,42379.5000,37310.5000,32088.0000,32673.5000,28952.0000,27101.0000,26057.0000,40376.0000,36007.5000,31249.5000,33681.0000
42943.0000,32624.0000,41170.5000,36225.0000,31281.0000,31577.5000,28005.5000,26409.0000,25274.0000,39206.5000,34879.5000,30139.5000,32747.5000
41594.0000,31874.5000,39911.5000,35143.0000,30295.0000,30719.0000,27255.5000,25550.5000,24613.0000,37902.0000,33741.0000,29271.5000,31793.5000
40710.5000,31246.5000,39137.0000,34750.0000,29655.0000,30072.0000,26477.5000,24950.5000,23884.0000,37232.5000,33108.5000,28725.5000,31257.0000
40134.5000,30690.5000,38652.0000,34183.0000,29322.0000,29591.5000,26192.0000,24535.0000,23629.5000,36663.5000,32622.5000,28323.0000,30862.5000
39581.0000,30532.0000,38273.5000,33699.5000,28958.5000,29205.5000,25889.5000,24313.0000,23243.5000,36232.5000,32223.0000,27973.0000,30399.5000
39466.0000,30233.0000,37948.5000,33504.0000,28762.5000,29078.5000,25684.5000,24021.5000,23137.5000,36031.0000,32180.0000,27820.0000,30355.5000
39267.5000,30103.5000,37806.0000,33307.5000,28732.0000,29010.5000,25591.0000,24072.5000,23095.0000,35743.0000,31836.5000,27627.0000,30136.5000
39202.5000,30052.0000,37783.0000,33094.5000,28451.0000,28843.5000,25518.5000,23965.5000,22884.5000,35687.0000,31949.0000,27494.5000,30104.0000
39095.0000,30028.5000,37776.0000,33124.0000,28328.0000,28822.5000,25324.0000,23813.0000,22996.5000,35642.5000,31664.0000,27490.5000,29933.0000
38934.0000,29829.0000,37263.5000,33003.0000,28273.5000,28618.0000,25348.0000,23792.0000,22752.5000,35408.5000,31581.0000,27329.5000,29615.5000
38842.0000,29784.0000,37261.0000,32983.5000,28245.0000,28609.0000,25227.5000,23757.0000,22713.0000,35410.0000,31594.0000,27105.5000,29712.5000
38771.0000,29797.0000,37357.0000,32947.0000,28285.0000,28611.5000,25122.0000,23672.5000,22684.0000,35495.0000,31502.0000,27189.0000,29573.0000
38776.5000,29734.5000,37160.0000,32958.5000,28289.5000,28616.5000,25388.0000,23800.0000,22781.5000,35295.0000,31485.5000,27206.0000,29730.0000
38772.5000,29668.0000,37235.0000,32873.0000,28246.0000,28577.0000,25307.0000,23767.5000,22740.0000,35183.0000,31239.5000,27273.0000,29522.0000
38615.5000,29614.5000,37147.0000,32759.0000,28121.0000,28460.5000,25232.5000,23575.5000,22561.5000,35184.0000,31405.0000,27134.5000,29563.5000
38585.5000,29610.5000,36916.0000,32690.0000,28114.5000,28369.0000,25091.5000,23574.0000,22527.5000,35022.5000,31282.5000,27068.0000,29427.5000
38348.5000,29455.5000,36859.0000,32594.0000,27910.0000,28193.5000,25046.0000,23403.0000,22521.0000,34853.5000,30915.0000,26976.5000,29357.0000
38277.0000,29112.0000,36645.0000,32448.0000,27814.5000,28130.5000,24827.0000,23337.5000,22440.0000,34755.5000,30950.5000,26689.0000,29248.5000
38196.0000,29296.0000,36701.5000,32236.5000,27716.0000,27997.5000,24737.5000,23315.5000,22292.5000,34783.5000,30880.0000,26785.5000,29179.0000
38061.0000,29264.0000,36684.5000,32433.5000,27779.0000,27977.5000,24751.0000,23374.5000,22403.0000,34709.0000,30920.0000,26807.0000,29093.5000
38168.5000,29250.5000,36753.5000,32393.5000,27767.5000,28106.0000,24886.5000,23385.5000,22422.5000,34739.0000,30962.5000,26774.5000,29144.0000
38231.5000,29343.5000,36772.0000,32324.5000,27800.0000,28117.5000,24818.5000,23376.5000,22346.5000,34815.0000,30971.0000,26782.5000,29182.5000
38233.5000,29223.5000,36593.0000,32372.5000,27767.0000,28074.5000,24922.5000,23354.5000,22350.5000,34793.0000,30808.0000,26770.0000,29206.5000
38210.5000,29227.0000,36710.5000,32488.5000,27875.5000,28174.5000,25007.0000,23354.5000,22487.5000,34711.5000,30964.0000,26842.0000,29226.5000
38234.0000,29187.5000,36807.5000,32337.5000,27901.5000,28177.0000,24967.5000,23465.5000,22576.0000,34785.5000,31006.0000,26821.0000,29184.5000
38228.5000,29320.0000,36731.0000,32386.5000,27928.5000,28315.0000,24932.0000,23496.5000,22578.5000,34952.0000,30970.0000,26847.5000,29368.0000
38385.5000,29499.5000,36887.5000,32522.5000,27971.5000,28238.0000,24915.5000,23504.5000,22551.5000,34917.5000,31023.0000,26847.5000,29318.5000
38343.0000,29480.5000,36787.0000,32534.5000,27955.0000,28336.5000,24984.0000,23654.0000,22491.5000,35046.0000,31095.5000,26906.0000,29276.0000
38596.5000,29399.5000,36821.5000,32610.5000,27970.5000,28350.0000,25062.5000,23545.5000,22603.5000,34929.5000,31108.0000,26845.5000,29351.0000
38381.0000,29391.0000,36865.5000,32480.0000,27877.5000,28345.5000,24916.5000,23482.5000,22422.0000,34912.5000,31132.0000,26877.0000,29272.5000
38523.5000,29458.0000,36887.5000,32586.0000,27956.0000,28373.0000,25143.0000,23552.5000,22625.0000,35017.5000,31127.0000,27040.5000,29297.0000
38718.0000,29260.5000,36842.0000,32646.0000,28058.0000,28387.0000,25159.5000,23578.0000,22531.5000,35005.0000,31305.0000,27005.0000,29445.5000
38592.5000,29529.0000,36991.0000,32566.0000,28078.0000,28473.5000,25170.5000,23558.5000,22601.5000,35146.0000,31291.5000,27108.5000,29347.0000
38785.5000,29584.5000,37012.0000,32540.5000,28103.5000,28384.5000,25153.5000,23591.5000,22625.0000,35120.5000,31273.5000,27155.5000,29405.5000
38788.0000,29580.5000,37064.0000,32786.0000,28140.0000,28440.5000,25238.5000,23672.5000,22816.0000,35164.0000,31501.0000,27165.0000,29550.5000
38717.0000,29545.5000,37119.0000,32848.5000,28257.0000,28535.5000,25207.5000,23630.0000,22819.5000,35205.0000,31386.5000,27084.5000,29427.5000
39000.0000,29713.0000,37258.5000,33123.0000,28374.0000,28728.0000,25348.0000,23709.0000,22862.0000,35381.5000,31575.0000,27271.0000,29722.0000
39029.5000,29755.0000,37475.0000,33196.0000,28271.5000,28811.5000,25422.5000,23862.0000,22803.5000,35504.0000,31520.0000,27295.0000,29817.5000
39105.5000,29876.5000,37457.5000,33076.0000,28404.5000,28894.0000,25488.0000,24026.0000,23071.5000,35702.0000,31742.5000,27470.5000,29741.0000
39265.0000,29954.0000,37671.5000,33173.0000,28571.5000,28972.5000,25536.0000,24003.0000,22947.0000,35662.0000,31745.5000,27572.0000,29958.5000
39366.5000,29961.0000,37570.5000,33170.5000,28549.5000,28829.5000,25605.5000,23905.5000,23009.5000,35854.0000,31870.5000,27739.0000,29974.0000
39333.5000,29914.0000,37654.5000,33238.5000,28654.5000,28906.0000,25514.0000,23970.0000,23009.0000,35778.0000,31938.0000,27583.5000,29959.0000
39298.5000,29970.5000,37501.0000,33091.5000,28438.0000,28882.5000,25632.0000,23985.5000,22985.0000,35708.0000,31760.5000,27594.5000,29703.5000
39217.5000,29829.0000,37473.5000,33261.0000,28400.0000,28820.5000,25495.0000,23960.5000,22891.0000,35543.5000,31752.5000,27523.0000,29813.5000
39081.5000,29925.0000,37413.0000,33080.0000,28499.5000,28811.5000,25420.5000,23855.0000,22950.0000,35569.0000,31644.0000,27384.0000,29656.5000
39248.0000,29792.5000,37526.5000,33087.0000,28518.5000,28726.0000,25495.0000,23885.5000,22922.0000,35628.5000,31653.0000,27455.0000,29710.0000
39019.0000,29744.5000,37491.0000,33129.5000,28384.5000,28728.5000,25449.0000,23939.0000,22932.0000,35401.5000,31618.5000,27315.5000,29640.5000
39201.5000,29921.0000,37413.5000,33125.5000,28478.5000,28725.0000,25440.5000,23859.5000,22923.5000,35551.5000,31702.5000,27382.0000,29755.5000
39056.5000,29914.0000,37492.5000,33067.0000,28462.5000,28708.0000,25504.5000,23998.0000,22969.0000,35570.0000,31780.5000,27496.0000,29772.0000
39143.0000,29672.0000,37314.0000,33006.5000,28459.5000,28747.5000,25417.5000,23809.0000,22967.5000,35600.0000,31440.5000,27305.5000,29743.0000
39042.5000,29827.5000,37464.5000,33025.5000,28550.5000,28712.5000,25584.5000,24025.5000,22991.0000,35485.5000,31708.0000,27427.5000,29746.0000
39186.0000,29901.0000,37502.0000,33133.5000,28619.5000,28978.5000,25631.0000,24037.0000,23188.0000,35598.5000,31674.0000,27552.5000,29871.5000
39205.5000,29986.0000,37534.5000,33194.0000,28464.0000,28854.0000,25636.5000,24183.0000,23225.0000,35689.5000,31835.0000,27610.0000,29902.5000
39179.5000,29928.0000,37524.0000,33239.0000,28618.5000,28999.5000,25698.0000,24089.0000,23160.5000,35640.5000,31798.5000,27619.0000,29944.5000
39467.5000,30158.0000,37772.0000,33272.0000,28799.5000,29171.0000,25906.5000,24233.0000,23287.5000,36004.0000,31890.5000,27718.5000,30088.5000
39797.5000,30359.0000,38051.0000,33720.0000,28993.0000,29303.5000,26229.5000,24436.0000,23516.5000,36180.0000,32283.0000,27945.5000,30316.5000
40043.0000,30448.0000,38233.5000,33761.0000,29245.0000,29555.5000,26214.0000,24649.5000,23668.5000,36471.5000,32332.0000,28170.5000,30441.0000
40386.0000,30730.5000,38549.5000,34100.5000,29399.5000,29814.0000,26536.0000,24938.5000,23880.5000,36816.0000,32656.0000,28280.0000,30543.0000
40532.5000,30865.5000,38754.5000,34347.5000,29526.5000,29931.5000,26620.0000,24993.0000,24033.0000,36984.0000,32783.0000,28446.5000,30792.0000
40997.0000,31089.0000,39177.5000,34508.0000,29707.0000,30208.0000,26807.5000,25155.0000,24198.5000,37395.5000,33238.0000,28717.5000,30922.0000
41163.0000,31246.5000,39122.5000,34786.0000,29874.5000,30333.5000,27075.0000,25280.5000,24271.5000,37593.0000,33315.5000,28930.5000,31089.5000
41280.5000,31219.0000,39045.0000,34752.0000,30044.0000,30404.0000,26939.5000,25367.0000,24255.5000,37550.5000,33440.0000,29067.5000,31314.0000
41435.0000,31246.5000,39384.5000,34765.0000,30198.0000,30499.5000,27005.0000,25326.5000,24481.5000,37708.0000,33427.0000,29071.5000,31361.5000
41499.0000,31541.0000,39552.5000,34908.0000,30229.0000,30532.5000,27142.5000,25452.0000,24500.0000,37790.0000,33614.0000,29220.5000,31214.0000
41916.5000,31676.0000,39908.0000,35298.5000,30542.0000,30878.0000,27421.0000,25642.5000,24695.0000,38229.0000,33915.5000,29436.0000,31635.0000
42232.0000,31804.0000,40110.0000,35366.5000,30611.0000,31062.5000,27455.5000,25870.5000,24847.0000,38479.5000,34133.5000,29611.0000,31787.0000
42533.5000,32054.0000,40425.0000,35785.0000,30938.5000,31389.5000,27639.0000,26083.5000,25142.0000,38818.5000,34462.0000,29933.5000,32121.0000
42779.5000,32472.5000,40853.0000,36154.5000,31189.0000,31576.0000,27995.5000,26326.0000,25375.5000,39174.5000,34717.0000,30232.5000,32335.5000
43255.5000,32547.5000,40915.0000,36329.5000,31496.0000,31777.0000,28247.0000,26552.5000,25480.5000,39580.5000,35004.5000,30371.0000,32632.5000
43663.5000,32955.5000,41582.0000,36684.5000,31743.5000,32175.5000,28594.0000,26746.0000,25920.5000,39920.5000,35384.0000,30735.0000,33009.5000
44102.0000,33310.0000,41820.5000,36994.5000,32121.5000,32520.0000,28853.5000,27071.5000,26105.0000,40269.0000,35718.5000,31206.0000,33342.5000
44809.5000,33785.0000,42372.5000,37712.5000,32548.5000,32966.0000,29231.5000,27423.5000,26426.5000,40754.5000,36170.5000,31585.5000,33740.0000
45395.5000,34107.5000,43097.0000,38211.0000,32984.0000,33406.0000,29664.5000,27873.5000,26885.0000,41486.0000,36752.0000,31933.5000,34194.0000
46457.0000,34843.0000,43913.0000,38883.5000,33641.5000,34126.0000,30340.0000,28463.0000,27363.0000,42382.0000,37437.0000,32649.0000,34880.0000
47697.5000,35822.0000,44998.5000,39914.5000,34733.5000,35150.5000,31174.0000,29401.0000,28260.0000,43426.5000,38500.5000,33593.5000,35817.5000
49453.0000,36983.5000,46813.5000,41398.5000,36055.5000,36443.0000,32241.0000,30502.5000,29279.0000,45036.5000,39827.5000,34927.0000,37005.0000
51627.5000,38563.0000,48792.5000,43357.5000,37672.5000,38153.5000,33723.5000,31883.0000,30718.0000,47207.0000,41576.0000,36559.0000,38889.5000
54747.5000,40677.0000,51499.0000,45802.5000,39901.0000,40212.0000,35850.5000,33716.0000,32462.0000,49982.5000,44132.5000,38646.0000,40871.5000
58448.5000,43374.5000,54848.0000,48654.0000,42453.5000,42927.0000,38178.5000,35998.0000,34645.0000,53334.0000,46983.5000,41293.0000,43705.0000
