SP_21.csv,SP_22.csv,SP_23.csv,SP_24.csv,SP_25.csv,SP_26.csv,SP_27.csv,SP_28.csv,SP_29.csv,SP_30.csv,SP_31.csv,SP_32.csv,SP_33.csv,SP_34.csv,SP_35.csv,SP_36.csv,SP_37.csv,SP_38.csv,SP_39.csv
64753.0000,64753.0000,64753.0000,64753.0000,64753.0000,64753.0000,53723.0000,50083.5000,48218.0000,61155.5000,59038.5000,44009.5000,43105.0000,42729.0000,41043.0000,40022.5000,64753.0000,64753.0000,64753.0000
64709.5000,64709.5000,64709.5000,64709.5000,64709.5000,64428.0000,48822.5000,45342.5000,43849.0000,55198.0000,53560.5000,40034.5000,38933.5000,38605.0000,37283.0000,36194.0000,62634.5000,62152.0000,61372.0000
64742.5000,64742.5000,63381.0000,61884.5000,59862.0000,58627.5000,44439.0000,41037.5000,39690.5000,50125.0000,48450.5000,35909.0000,35021.0000,34757.5000,33701.5000,32722.5000,56549.5000,55987.5000,55619.5000
64715.5000,60596.0000,57545.5000,56139.0000,54399.0000,53077.5000,40210.0000,37138.5000,36036.0000,45276.5000,43948.5000,32379.5000,31714.5000,31374.5000,30383.0000,29437.0000,51212.5000,50783.5000,50306.0000
60778.5000,54887.5000,52038.5000,50853.5000,49108.0000,47955.5000,36564.0000,33787.5000,32720.5000,41235.5000,39650.5000,29266.0000,28560.5000,28246.0000,27389.5000,26714.0000,46361.5000,45819.5000,45458.0000
55313.5000,49893.5000,47520.5000,46442.0000,45024.5000,43865.0000,33289.5000,30735.0000,29875.0000,37350.0000,36085.5000,26660.0000,25950.5000,25670.5000,24947.0000,24086.0000,42157.0000,41629.5000,41250.0000
50671.0000,45944.5000,43724.0000,42495.0000,41000.5000,40114.5000,30600.0000,28245.0000,27166.5000,34300.0000,33027.5000,24148.5000,23585.0000,23421.5000,22709.0000,21974.0000,38645.0000,38126.0000,37819.0000
47084.5000,42321.5000,40415.0000,39307.0000,37968.5000,37193.5000,28116.0000,26057.0000,25137.5000,31622.5000,30581.5000,22266.5000,21674.5000,21371.0000,20841.5000,20156.5000,35602.0000,35138.0000,34857.5000
43744.0000,39562.5000,37695.5000,36720.0000,35442.0000,34568.0000,26302.5000,24286.5000,23361.0000,29296.0000,28403.0000,20709.0000,20055.5000,19799.5000,19329.5000,18753.5000,33173.5000,32716.0000,32349.0000
41228.0000,37073.0000,35329.0000,34479.0000,33250.0000,32558.0000,24544.5000,22724.0000,21963.0000,27517.0000,26613.5000,19402.5000,18741.5000,18589.0000,18138.5000,17452.0000,31156.0000,30727.0000,30430.5000
38998.0000,35346.0000,33424.0000,32562.0000,31454.0000,30678.5000,23248.0000,21548.0000,20809.0000,25966.5000,25236.0000,18214.5000,17773.5000,17499.0000,17102.5000,16636.5000,29516.0000,29055.0000,28718.5000
37135.0000,33541.0000,31914.5000,31132.0000,29849.0000,29304.5000,22133.5000,20501.5000,19764.5000,24728.5000,23895.5000,17321.0000,16765.5000,16576.0000,16278.0000,15753.5000,28224.5000,27630.5000,27443.0000
35673.5000,32166.5000,30563.0000,29643.5000,28716.5000,28135.5000,21220.0000,19609.0000,18923.5000,23731.0000,23007.0000,16526.5000,16032.0000,15893.0000,15448.5000,15073.5000,26956.0000,26544.0000,26293.5000
34187.0000,30871.5000,29278.5000,28697.0000,27531.5000,26974.0000,20280.5000,18748.0000,18205.5000,22809.0000,22112.5000,15972.5000,15420.5000,15263.5000,14939.5000,14441.5000,25939.5000,25435.5000,25301.5000
33282.5000,29994.5000,28564.0000,27795.0000,26738.0000,26122.5000,19680.5000,18137.0000,17667.5000,22068.5000,21340.5000,15478.0000,15017.0000,14838.5000,14456.0000,13970.5000,25149.0000,24790.0000,24370.0000
32129.5000,29009.5000,27554.5000,26794.5000,25785.0000,25250.5000,19022.5000,17593.5000,17026.0000,21332.0000,20617.5000,14955.0000,14488.0000,14307.0000,14048.5000,13524.0000,24397.5000,23966.0000,23645.5000
31404.0000,28217.5000,26772.5000,26171.5000,25119.5000,24559.5000,18469.0000,17093.5000,16456.5000,20812.0000,20126.5000,14495.5000,14096.0000,13885.5000,13600.5000,13100.5000,23793.0000,23263.5000,23031.0000
30554.0000,27495.0000,26138.0000,25473.0000,24467.0000,23986.0000,17966.0000,16593.5000,16107.5000,20349.0000,19599.0000,14148.5000,13728.5000,13505.0000,13306.5000,12777.0000,23225.5000,22649.0000,22371.0000
29735.0000,26866.0000,25631.5000,24921.5000,24090.5000,23552.0000,17526.0000,16260.0000,15653.5000,19900.0000,19188.0000,13816.5000,13421.0000,13214.0000,12930.0000,12549.5000,22594.0000,22197.5000,22017.0000
29293.0000,26387.5000,25082.0000,24359.0000,23548.0000,22919.5000,17155.5000,15933.5000,15329.5000,19440.0000,18696.0000,13646.0000,13136.5000,12914.0000,12640.0000,12290.0000,22231.5000,21850.0000,21492.0000
28699.5000,25989.5000,24587.5000,24011.5000,23036.5000,22522.5000,16682.0000,15571.5000,15028.0000,19143.5000,18450.0000,13287.0000,12804.0000,12753.0000,12371.5000,11964.5000,21910.0000,21351.5000,21246.0000
28312.0000,25471.5000,24130.0000,23701.0000,22688.0000,22203.0000,16472.0000,15282.5000,14760.0000,18923.5000,18098.5000,13142.5000,12723.5000,12539.5000,12188.0000,11894.5000,21465.5000,21090.5000,20863.5000
27775.0000,25130.0000,23942.5000,23273.5000,22454.5000,21888.5000,16248.5000,15008.5000,14506.5000,18617.0000,17822.5000,12880.0000,12480.0000,12379.0000,12129.0000,11625.5000,21271.0000,20823.5000,20622.0000
27412.5000,24783.5000,23551.5000,22785.0000,22168.5000,21596.5000,15910.0000,14712.5000,14337.5000,18276.0000,17550.5000,12712.5000,12236.5000,12065.5000,11882.0000,11499.0000,20713.5000,20360.5000,20297.5000
27055.0000,24410.5000,23154.0000,22649.0000,21798.5000,21174.0000,15720.0000,14545.0000,14092.0000,18028.0000,17412.5000,12473.5000,12060.0000,11964.0000,11818.5000,11279.5000,20661.0000,20242.0000,20049.5000
26909.5000,24254.0000,23042.5000,22343.5000,21652.0000,21147.5000,15655.0000,14396.5000,14092.0000,17879.5000,17323.0000,12493.5000,11984.5000,11909.5000,11675.5000,11132.0000,20692.5000,20212.5000,19904.5000
26785.0000,24007.0000,22839.0000,22259.5000,21575.0000,21091.5000,15527.0000,14330.0000,13932.0000,17756.0000,17155.0000,12367.0000,11863.0000,11750.5000,11602.0000,11166.0000,20455.5000,20028.5000,19864.5000
26560.5000,24000.0000,22848.0000,22216.0000,21365.5000,20887.0000,15342.5000,14108.0000,13773.0000,17739.0000,17021.0000,12287.0000,11775.5000,11692.5000,11530.5000,11017.0000,20536.0000,19946.5000,19768.0000
26660.5000,24045.0000,22763.5000,22090.5000,21349.5000,20939.0000,15425.0000,14282.0000,13721.5000,17722.5000,17027.0000,12328.5000,11846.0000,11711.0000,11487.0000,11016.5000,20497.5000,20040.0000,19730.5000
26953.0000,24197.5000,22917.0000,22476.5000,21590.0000,21011.5000,15472.5000,14309.5000,13843.5000,17888.0000,17183.0000,12361.0000,11899.5000,11803.5000,11562.0000,11053.0000,20672.0000,20187.0000,19875.5000
27256.5000,24667.0000,23349.0000,22720.5000,21869.5000,21317.0000,15736.0000,14538.0000,14108.5000,18191.0000,17464.5000,12498.0000,12054.0000,11972.0000,11703.0000,11262.0000,20999.0000,20457.5000,20254.5000
28043.0000,25124.5000,23907.5000,23274.0000,22424.0000,21720.5000,16094.0000,14856.0000,14396.0000,18633.0000,17903.5000,12792.5000,12363.0000,12197.0000,12066.0000,11517.5000,21572.5000,21096.5000,20860.0000
29036.5000,25937.5000,24636.0000,24022.5000,23057.5000,22475.5000,16506.5000,15287.5000,14780.0000,19244.0000,18473.0000,13242.0000,12755.0000,12592.5000,12342.0000,11904.5000,22434.5000,21704.5000,21503.0000
30111.0000,26932.5000,25545.0000,25026.5000,24011.5000,23532.5000,17166.5000,15851.0000,15348.0000,20107.0000,19274.5000,13709.0000,13321.5000,13099.0000,12868.0000,12486.5000,23237.0000,22700.5000,22432.5000
31342.0000,28186.0000,26575.0000,25937.0000,24949.5000,24469.0000,17846.5000,16512.5000,15951.5000,20940.0000,20090.0000,14347.5000,13901.0000,13631.0000,13550.5000,13039.0000,24390.0000,23859.5000,23375.5000
32586.5000,29295.0000,27853.0000,27054.0000,26011.0000,25473.5000,18544.5000,17142.5000,16529.0000,21760.5000,20933.0000,15019.0000,14478.5000,14326.5000,14018.0000,13513.5000,25523.0000,24926.0000,24400.5000
33848.0000,30278.0000,28704.5000,27875.5000,26920.5000,26213.0000,19170.5000,17595.5000,17131.0000,22447.0000,21562.5000,15556.5000,14998.0000,14913.5000,14474.5000,14048.5000,26460.0000,25620.0000,25237.0000
34280.5000,30825.5000,29193.5000,28415.5000,27406.5000,26772.0000,19286.5000,17994.5000,17356.5000,22947.0000,22035.0000,15928.0000,15357.0000,15074.0000,14886.5000,14422.5000,27015.5000,26305.0000,25852.5000
34515.5000,31036.5000,29366.0000,28707.0000,27606.5000,26889.0000,19508.5000,18065.0000,17539.0000,23176.5000,22303.5000,16147.0000,15622.5000,15406.5000,15015.5000,14564.0000,27268.0000,26538.0000,26136.0000
34630.5000,30879.0000,29408.5000,28613.5000,27595.5000,26874.0000,19502.0000,18072.0000,17596.0000,23183.5000,22297.5000,16204.5000,15706.0000,15426.5000,15139.5000,14612.0000,27421.0000,26537.0000,26032.0000
34018.0000,30442.5000,28874.5000,28049.5000,27085.0000,26412.5000,19287.5000,17822.0000,17273.0000,22866.0000,21987.5000,16017.5000,15387.0000,15188.5000,14916.5000,14324.5000,26768.0000,25868.0000,25541.0000
32945.5000,29454.5000,28032.0000,27407.0000,26308.5000,25636.5000,18722.5000,17384.5000,16819.5000,22025.5000,21239.5000,15503.5000,14928.0000,14831.5000,14566.5000,13991.5000,25865.5000,25217.5000,24766.5000
31541.5000,28163.0000,26768.0000,26140.5000,25122.0000,24554.0000,18020.5000,16695.5000,16131.0000,21217.5000,20257.0000,15052.5000,14336.5000,14170.0000,13934.0000,13446.0000,24552.0000,23908.0000,23569.0000
30030.5000,26779.0000,25468.5000,24734.5000,23721.0000,23236.5000,17257.5000,15797.5000,15371.0000,20064.5000,19319.0000,14217.0000,13561.5000,13420.0000,13143.0000,12802.5000,23151.5000,22514.5000,22092.0000
28080.5000,24924.5000,23713.0000,23061.5000,22194.0000,21634.5000,16179.5000,14937.0000,14502.0000,18778.0000,17924.0000,13276.5000,12795.5000,12537.5000,12453.5000,11870.5000,21448.5000,20844.0000,20493.5000
26325.5000,23403.0000,22322.5000,21503.5000,20801.5000,20318.5000,15375.5000,14244.0000,13735.0000,17655.0000,16810.5000,12463.5000,11963.0000,11788.0000,11641.5000,11163.0000,19910.0000,19279.5000,18947.0000
24756.0000,21881.0000,20717.0000,20150.0000,19397.0000,18818.0000,14531.0000,13357.0000,12931.5000,16491.0000,15717.5000,11720.5000,11179.0000,11042.5000,10993.5000,10556.0000,18510.5000,17820.5000,17572.5000
23244.0000,20573.5000,19414.0000,18911.0000,18275.5000,17802.5000,13821.5000,12635.0000,12304.0000,15611.0000,14887.5000,11107.5000,10507.5000,10414.5000,10352.5000,9895.5000,17205.0000,16693.0000,16358.5000
22082.5000,19679.0000,18481.0000,18105.0000,17360.0000,16924.5000,13233.0000,12103.5000,11680.0000,14883.0000,14190.5000,10528.5000,10039.0000,9923.5000,9842.5000,9380.0000,16243.5000,15770.5000,15418.0000
21270.5000,18852.0000,17814.0000,17236.5000,16595.5000,16335.5000,12808.0000,11736.5000,11263.0000,14348.0000,13527.0000,10124.5000,9632.0000,9540.5000,9489.5000,9030.5000,15476.0000,14965.5000,14660.0000
20374.5000,18091.0000,17138.0000,16610.0000,15955.5000,15554.5000,12342.0000,11293.0000,10884.0000,13769.5000,13124.0000,9807.5000,9281.0000,9122.0000,9177.0000,8734.0000,14839.5000,14320.0000,14005.0000
19674.5000,17381.5000,16527.5000,16044.0000,15359.5000,15053.5000,11855.5000,10877.0000,10470.5000,13273.5000,12562.5000,9395.5000,8946.5000,8801.0000,8815.5000,8379.0000,14240.5000,13749.0000,13590.0000
19115.5000,16934.0000,15948.5000,15581.5000,14833.5000,14561.5000,11437.0000,10428.0000,10093.0000,12826.5000,12076.5000,9008.5000,8670.5000,8470.0000,8380.5000,8041.0000,13769.5000,13293.0000,13002.0000
18415.5000,16253.0000,15433.0000,14957.5000,14397.5000,14052.5000,11039.0000,10098.0000,9759.5000,12348.5000,11759.5000,8667.5000,8313.5000,8150.5000,8154.5000,7816.5000,13257.0000,12759.5000,12571.5000
17804.0000,15847.5000,14831.5000,14515.5000,13927.0000,13575.0000,10677.0000,9807.0000,9411.0000,11954.5000,11392.0000,8468.0000,8027.5000,7877.5000,7902.0000,7516.5000,12844.5000,12449.0000,12270.5000
17074.0000,15224.5000,14412.5000,13982.5000,13422.0000,13179.0000,10342.0000,9365.5000,9042.5000,11452.0000,10905.5000,8096.0000,7681.5000,7546.5000,7599.0000,7231.0000,12497.0000,12030.5000,11835.5000
16522.0000,14692.5000,14014.0000,13523.5000,12964.0000,12653.0000,9992.5000,9080.5000,8768.5000,11057.0000,10552.0000,7849.0000,7485.0000,7331.5000,7349.0000,6946.5000,12107.0000,11702.5000,11491.0000
15968.5000,14366.0000,13631.0000,13168.5000,12754.0000,12525.0000,9699.5000,8830.0000,8509.0000,10737.5000,10273.5000,7579.0000,7216.0000,7125.5000,7145.0000,6847.0000,11825.0000,11414.0000,11227.5000
15603.5000,13970.5000,13274.0000,12976.0000,12465.0000,12096.0000,9474.0000,8641.0000,8313.5000,10376.0000,9844.0000,7344.0000,7026.5000,6880.0000,6946.0000,6639.0000,11544.5000,11211.0000,11027.0000
15296.0000,13638.0000,12958.0000,12570.0000,12107.0000,11812.5000,9203.0000,8410.0000,8126.5000,10186.0000,9666.5000,7168.0000,6827.0000,6699.0000,6749.5000,6440.0000,11221.5000,10981.5000,10734.0000
15079.5000,13485.0000,12833.0000,12441.0000,11964.5000,11689.5000,9057.5000,8209.5000,8030.0000,10071.0000,9522.0000,7054.5000,6754.5000,6567.5000,6642.5000,6405.5000,11156.5000,10868.0000,10676.0000
14870.0000,13245.0000,12659.0000,12297.5000,11849.0000,11549.5000,8975.5000,8216.5000,7878.5000,9830.0000,9465.0000,7006.0000,6652.5000,6542.5000,6594.0000,6237.5000,11047.5000,10775.0000,10522.0000
14669.5000,13063.5000,12404.5000,12124.0000,11707.0000,11361.5000,8828.5000,8033.0000,7824.5000,9761.0000,9267.0000,6864.0000,6494.0000,6412.5000,6421.0000,6143.0000,10983.0000,10572.5000,10438.5000
14511.0000,12999.0000,12268.5000,11921.5000,11551.5000,11301.5000,8717.5000,7967.5000,7689.0000,9596.5000,9200.5000,6752.0000,6421.5000,6327.5000,6394.5000,6004.5000,10731.0000,10435.5000,10257.0000
14358.0000,12958.5000,12249.0000,11923.5000,11475.5000,11194.0000,8637.0000,7914.5000,7609.0000,9528.0000,9098.5000,6688.0000,6402.5000,6262.0000,6373.0000,6048.5000,10718.5000,10448.0000,10304.5000
14268.5000,12742.0000,12153.0000,11790.5000,11382.0000,11077.0000,8511.5000,7890.0000,7586.0000,9468.5000,8991.5000,6623.0000,6341.5000,6245.5000,6284.5000,5910.5000,10723.5000,10395.5000,10212.5000
14215.5000,12727.5000,12068.5000,11912.5000,11429.5000,11123.5000,8503.0000,7836.5000,7516.5000,9454.0000,9058.0000,6586.0000,6321.0000,6171.0000,6317.5000,5906.5000,10679.0000,10266.5000,10214.0000
14169.5000,12727.5000,12089.0000,11882.5000,11420.0000,11122.5000,8542.0000,7823.5000,7614.0000,9421.5000,9026.5000,6593.0000,6305.5000,6178.0000,6257.0000,5879.5000,10643.0000,10376.0000,10291.5000
14332.5000,12887.5000,12133.0000,11904.5000,11466.0000,11182.5000,8547.0000,7857.0000,7615.0000,9468.5000,9009.0000,6612.5000,6356.5000,6212.0000,6260.0000,5987.5000,10720.5000,10440.0000,10243.5000
14310.0000,12769.0000,12325.5000,11978.5000,11456.5000,11257.0000,8537.5000,7823.5000,7604.0000,9515.0000,9110.0000,6593.5000,6303.5000,6189.0000,6244.5000,5953.5000,10664.0000,10410.0000,10301.5000
14428.0000,13040.0000,12340.0000,11988.0000,11515.5000,11268.5000,8614.0000,7908.0000,7630.5000,9610.0000,9205.5000,6716.0000,6377.0000,6267.5000,6290.5000,6030.0000,10841.5000,10506.5000,10336.5000
14423.5000,13070.5000,12417.5000,12112.0000,11673.0000,11386.5000,8662.0000,7957.5000,7751.0000,9690.5000,9220.5000,6748.5000,6417.5000,6312.0000,6390.0000,6024.0000,10918.5000,10656.0000,10470.5000
14876.0000,13269.0000,12702.5000,12365.0000,11901.5000,11588.0000,8821.5000,8048.5000,7786.0000,9790.5000,9404.0000,6865.5000,6554.0000,6410.0000,6495.0000,6153.5000,11188.0000,10844.5000,10713.5000
15081.5000,13640.5000,12851.5000,12661.5000,12060.0000,11813.5000,8964.0000,8169.0000,7890.0000,10017.5000,9557.5000,6864.5000,6593.5000,6499.0000,6562.5000,6261.0000,11393.5000,11118.0000,10828.0000
15581.5000,14060.5000,13314.5000,12986.5000,12492.0000,12166.5000,9232.5000,8378.5000,8153.0000,10283.0000,9905.5000,7223.0000,6885.0000,6709.0000,6743.0000,6371.5000,11766.0000,11424.5000,11246.0000
16025.5000,14444.5000,13794.0000,13415.0000,12903.5000,12634.5000,9450.0000,8707.5000,8448.5000,10674.0000,10150.0000,7368.5000,7101.5000,6980.0000,7028.5000,6722.5000,12144.5000,11933.5000,11801.5000
16717.5000,15046.0000,14357.5000,13973.0000,13344.5000,13101.0000,9752.0000,8966.0000,8720.5000,11071.0000,10600.5000,7666.5000,7376.0000,7237.0000,7253.5000,6887.0000,12771.0000,12387.0000,12225.0000
17352.0000,15682.5000,14943.0000,14542.5000,14054.5000,13671.5000,10134.0000,9288.0000,9074.5000,11405.5000,11058.0000,8061.0000,7696.5000,7606.0000,7571.5000,7182.5000,13324.0000,12971.0000,12810.0000
18191.5000,16339.0000,15600.5000,15082.5000,14706.5000,14339.5000,10515.5000,9758.5000,9509.5000,12077.5000,11518.0000,8467.0000,7973.0000,8023.5000,7940.0000,7612.0000,14008.5000,13554.0000,13326.0000
18788.5000,16829.0000,16212.0000,15804.5000,15182.5000,14783.5000,10875.5000,10080.5000,9775.0000,12592.5000,11944.5000,8737.0000,8362.0000,8374.0000,8157.0000,7862.0000,14540.5000,14196.0000,14000.0000
19264.0000,17511.5000,16550.0000,16256.0000,15631.5000,15296.5000,11163.0000,10288.5000,10050.0000,12736.5000,12331.5000,8955.0000,8609.0000,8520.0000,8394.0000,8106.5000,14962.5000,14680.0000,14402.0000
19625.5000,17757.0000,16957.5000,16524.5000,15940.5000,15507.0000,11269.5000,10464.5000,10140.0000,13092.5000,12556.5000,9098.0000,8832.5000,8672.5000,8579.0000,8202.0000,15273.0000,14848.5000,14809.0000
19718.5000,17923.0000,17082.0000,16575.5000,16052.0000,15783.0000,11317.0000,10536.5000,10183.0000,13197.5000,12668.0000,9219.0000,8924.5000,8798.0000,8670.0000,8280.5000,15549.5000,15177.5000,14915.5000
19612.0000,17791.0000,16979.0000,16583.0000,16020.5000,15588.5000,11232.0000,10480.5000,10074.5000,13152.5000,12680.0000,9188.5000,8878.5000,8785.5000,8609.5000,8279.0000,15536.5000,15106.5000,14983.0000
19224.5000,17436.5000,16643.0000,16243.0000,15642.0000,15276.0000,11007.5000,10251.5000,9905.0000,12774.0000,12368.5000,9003.5000,8736.5000,8595.5000,8446.5000,8139.0000,15266.0000,14849.5000,14653.5000
18587.0000,16776.5000,16044.5000,15545.0000,15079.0000,14754.0000,10726.0000,9890.5000,9560.5000,12428.0000,11951.5000,8778.5000,8399.5000,8273.0000,8179.0000,7842.0000,14743.5000,14356.0000,14152.5000
17685.0000,15944.5000,15231.5000,14831.0000,14428.5000,14068.5000,10188.5000,9445.5000,9145.5000,11819.0000,11403.5000,8342.0000,7935.5000,7939.5000,7885.0000,7495.0000,14047.0000,13635.5000,13487.0000
16577.5000,15024.5000,14266.0000,13957.5000,13493.0000,13064.0000,9574.0000,8856.0000,8566.5000,11129.5000,10659.0000,7808.0000,7491.0000,7452.0000,7297.5000,7056.5000,13176.5000,12773.0000,12625.5000
15533.5000,14049.0000,13295.5000,13065.0000,12492.5000,12310.0000,9050.0000,8279.5000,8003.0000,10341.5000,9900.0000,7307.0000,6949.0000,6893.5000,6868.5000,6551.5000,12362.5000,11812.5000,11659.0000
14636.5000,13115.5000,12576.0000,12273.0000,11748.5000,11538.5000,8606.5000,7823.0000,7709.0000,9738.5000,9297.0000,6914.5000,6663.5000,6422.0000,6525.0000,6137.0000,11395.5000,11021.0000,10918.0000
13693.5000,12428.5000,11790.5000,11565.5000,11004.5000,10852.5000,8197.0000,7476.5000,7254.0000,9135.5000,8751.0000,6450.5000,6177.5000,6026.5000,6121.0000,5757.5000,10667.0000,10369.0000,10147.0000
13110.0000,11855.5000,11230.5000,11017.0000,10568.5000,10311.5000,7857.0000,7163.5000,6903.5000,8797.5000,8331.5000,6164.0000,5809.0000,5786.5000,5816.0000,5539.5000,10074.0000,9739.5000,9618.5000
12520.0000,11325.0000,10855.5000,10536.5000,10095.0000,9852.0000,7588.5000,6879.5000,6648.5000,8414.0000,7979.0000,5914.0000,5620.0000,5593.0000,5591.5000,5252.0000,9675.0000,9316.5000,9164.0000
12246.5000,11010.5000,10546.0000,10296.5000,9827.5000,9642.5000,7392.0000,6795.0000,6554.5000,8209.5000,7805.0000,5772.0000,5480.0000,5380.0000,5429.5000,5184.5000,9266.0000,9032.5000,8842.5000
11967.0000,10760.0000,10323.0000,10032.5000,9683.5000,9453.5000,7214.0000,6624.5000,6393.0000,7988.5000,7589.5000,5631.5000,5328.5000,5275.5000,5313.0000,5049.5000,9043.5000,8731.5000,8651.0000
11814.0000,10631.0000,10076.0000,9864.5000,9558.0000,9373.5000,7085.0000,6634.0000,6317.0000,7863.0000,7507.5000,5573.5000,5227.0000,5248.5000,5194.5000,4968.5000,8893.5000,8595.0000,8516.5000
11653.5000,10506.0000,9970.5000,9819.0000,9356.0000,9179.5000,7125.5000,6526.5000,6314.5000,7771.5000,7481.0000,5498.5000,5201.5000,5174.5000,5200.0000,4894.0000,8754.0000,8488.0000,8372.5000
11509.0000,10343.5000,9947.0000,9732.0000,9322.5000,9153.5000,7033.5000,6490.0000,6265.5000,7645.5000,7410.0000,5436.0000,5116.0000,5085.5000,5190.0000,4923.0000,8684.5000,8460.0000,8330.5000
11476.0000,10397.5000,9802.0000,9577.0000,9219.5000,9050.5000,6992.0000,6416.5000,6205.5000,7674.5000,7384.0000,5356.5000,5129.0000,5039.0000,5106.5000,4812.0000,8556.5000,8337.5000,8130.0000
11406.5000,10320.5000,9767.5000,9619.5000,9163.0000,8976.5000,6999.0000,6403.5000,6243.5000,7623.5000,7272.0000,5415.0000,5106.5000,5004.0000,5093.5000,4844.0000,8525.0000,8303.5000,8149.5000
11384.0000,10344.0000,9698.0000,9564.5000,9200.5000,8969.5000,7039.0000,6416.0000,6200.0000,7569.5000,7263.5000,5401.5000,5156.0000,5052.0000,5096.0000,4834.5000,8518.5000,8235.0000,8124.0000
11351.5000,10216.5000,9803.0000,9550.0000,9158.5000,8991.0000,6973.5000,6384.0000,6170.0000,7558.0000,7270.0000,5369.5000,5053.0000,5015.5000,5046.0000,4775.5000,8415.0000,8169.5000,8101.5000
11321.5000,10168.0000,9674.5000,9518.5000,9068.0000,8906.0000,6958.5000,6385.5000,6149.0000,7492.5000,7186.5000,5329.0000,5049.5000,4993.0000,5026.5000,4788.5000,8386.0000,8135.5000,8057.0000
11270.0000,10217.0000,9720.5000,9451.5000,9151.0000,8963.0000,6971.0000,6365.0000,6171.5000,7511.0000,7216.5000,5366.0000,5102.0000,4939.5000,5072.5000,4771.0000,8418.5000,8176.0000,8049.0000
11304.0000,10152.5000,9717.0000,9474.5000,9145.5000,8948.5000,6953.0000,6425.0000,6140.5000,7496.0000,7176.5000,5403.5000,5129.5000,5015.0000,5050.0000,4791.5000,8425.5000,8199.5000,8100.5000
11294.0000,10191.5000,9701.0000,9365.0000,9070.5000,8916.0000,6916.5000,6365.5000,6169.0000,7538.5000,7143.5000,5347.5000,5052.0000,4978.5000,5027.0000,4760.0000,8332.0000,8142.0000,8071.0000
11231.0000,10124.5000,9610.5000,9419.0000,9078.0000,8890.0000,6860.0000,6362.5000,6186.5000,7564.0000,7153.5000,5297.0000,4982.0000,5009.0000,5029.0000,4802.5000,8406.5000,8147.5000,7997.5000
11299.5000,10168.5000,9748.5000,9527.0000,9081.5000,8905.5000,7032.5000,6358.5000,6194.0000,7574.0000,7193.5000,5364.5000,5126.0000,5071.5000,5083.0000,4805.5000,8426.5000,8184.0000,8027.5000
