Task,TaskName,Model,Preprocess,Fold,MacroF1,BalancedAcc,Accuracy
T1b_thiram_3c,Thiram Semi-Quant,1D-ResNet,raw,3,0.6449195096736081,0.6462975199330426,0.6666666666666666
T1b_thiram_3c,Thiram Semi-Quant,1D-ResNet,raw,4,0.5195868295444447,0.5895821930304689,0.4810126582278481
T2b_mg_3c,MG Semi-Quant,1D-ResNet,raw,0,0.6426322681302762,0.6199294532627867,0.676056338028169
T2b_mg_3c,MG Semi-Quant,1D-ResNet,raw,1,0.6030846599952291,0.6355775411969457,0.628140703517588
T2b_mg_3c,MG Semi-Quant,1D-ResNet,raw,2,0.465375701232575,0.6628056628056628,0.4848484848484848
T2b_mg_3c,MG Semi-Quant,1D-ResNet,raw,3,0.5203260315843097,0.5309994353472615,0.5860215053763441
T2b_mg_3c,MG Semi-Quant,1D-ResNet,raw,4,0.1836148210962711,0.2304226683925932,0.240506329113924
T3b_mba_3c,MBA Semi-Quant,1D-ResNet,raw,0,0.5782427905451308,0.5952769224921123,0.5727699530516432
T3b_mba_3c,MBA Semi-Quant,1D-ResNet,raw,1,0.643979633136627,0.6918359935464281,0.6381909547738693
T3b_mba_3c,MBA Semi-Quant,1D-ResNet,raw,2,0.5528230788806412,0.6182342290832856,0.5404040404040404
T3b_mba_3c,MBA Semi-Quant,1D-ResNet,raw,3,0.3898073275431766,0.4144060283687943,0.3870967741935484
T3b_mba_3c,MBA Semi-Quant,1D-ResNet,raw,4,0.461061445246333,0.6588632289359907,0.3987341772151899
T1_thiram_conc,Thiram Concentration,Feature-KAN,raw,0,0.4794734703486883,0.4805993091197503,0.4929577464788732
T1_thiram_conc,Thiram Concentration,Feature-KAN,raw,1,0.4459167179802956,0.4789320728291316,0.4371859296482412
T1_thiram_conc,Thiram Concentration,Feature-KAN,raw,2,0.6295202357146807,0.6525160256410256,0.6515151515151515
T1_thiram_conc,Thiram Concentration,Feature-KAN,raw,3,0.6238367777438968,0.6991197824685336,0.6559139784946236
T1_thiram_conc,Thiram Concentration,Feature-KAN,raw,4,0.6944784474239556,0.6895985958485958,0.689873417721519
T2_mg_conc,MG Concentration,Feature-KAN,raw,0,0.3849777730549209,0.3689556630733102,0.3568075117370892
T2_mg_conc,MG Concentration,Feature-KAN,raw,1,0.4142374284764984,0.4206027282968685,0.4623115577889447
T2_mg_conc,MG Concentration,Feature-KAN,raw,2,0.3992161525301542,0.4969835907335908,0.398989898989899
T2_mg_conc,MG Concentration,Feature-KAN,raw,3,0.4283263254555121,0.4550724637681159,0.478494623655914
T2_mg_conc,MG Concentration,Feature-KAN,raw,4,0.2229552338923101,0.2681240188383045,0.2088607594936709
T3_mba_conc,MBA Concentration,Feature-KAN,raw,0,0.4482289511933781,0.4515374069721896,0.5305164319248826
T3_mba_conc,MBA Concentration,Feature-KAN,raw,1,0.5747084639498432,0.6153805877065138,0.5477386934673367
T3_mba_conc,MBA Concentration,Feature-KAN,raw,2,0.5071260849402678,0.5420331027667984,0.5252525252525253
T3_mba_conc,MBA Concentration,Feature-KAN,raw,3,0.2807676305387975,0.2671179883945841,0.2956989247311828
T3_mba_conc,MBA Concentration,Feature-KAN,raw,4,0.6903858317520557,0.7969478098788443,0.6392405063291139
T4_thiram_pres,Thiram Presence,Feature-KAN,raw,0,0.6985849056603773,0.6940161104718067,0.7746478873239436
T4_thiram_pres,Thiram Presence,Feature-KAN,raw,1,0.8926065839179709,0.922721088435374,0.914572864321608
T4_thiram_pres,Thiram Presence,Feature-KAN,raw,2,0.7712143843530705,0.8633333333333333,0.7929292929292929
T4_thiram_pres,Thiram Presence,Feature-KAN,raw,3,0.8420729029424682,0.8730955035302861,0.8440860215053764
T4_thiram_pres,Thiram Presence,Feature-KAN,raw,4,0.7512962962962964,0.8312841530054644,0.7848101265822784
T5_mg_pres,MG Presence,Feature-KAN,raw,0,0.6864672364672364,0.7622292103424179,0.7089201877934272
T5_mg_pres,MG Presence,Feature-KAN,raw,1,0.5860743874493213,0.5867433930093777,0.7035175879396985
T5_mg_pres,MG Presence,Feature-KAN,raw,2,0.722637769261266,0.7318003487358327,0.7323232323232324
T5_mg_pres,MG Presence,Feature-KAN,raw,3,0.7366566790688486,0.8436643835616437,0.7688172043010753
T5_mg_pres,MG Presence,Feature-KAN,raw,4,0.5311953826769094,0.6556603773584906,0.5379746835443038
T6_mba_pres,MBA Presence,Feature-KAN,raw,0,0.8020058708414872,0.800116663426016,0.8215962441314554
T6_mba_pres,MBA Presence,Feature-KAN,raw,1,0.5964834310158051,0.5985413839891451,0.6331658291457286
T6_mba_pres,MBA Presence,Feature-KAN,raw,2,0.7391915229927114,0.8004166666666667,0.7727272727272727
T6_mba_pres,MBA Presence,Feature-KAN,raw,3,0.6722774133083411,0.6760293892545538,0.7473118279569892
T6_mba_pres,MBA Presence,Feature-KAN,raw,4,1.0,1.0,1.0
T7_mixture_order,Mixture Complexity,Feature-KAN,raw,0,0.6552454887467845,0.6668022391187584,0.6901408450704225
T7_mixture_order,Mixture Complexity,Feature-KAN,raw,1,0.5081219615303318,0.5081774950196003,0.5527638190954773
T7_mixture_order,Mixture Complexity,Feature-KAN,raw,2,0.7873218399534189,0.8129612669644484,0.7828282828282829
T7_mixture_order,Mixture Complexity,Feature-KAN,raw,3,0.5464882943143813,0.5842105263157894,0.5483870967741935
T7_mixture_order,Mixture Complexity,Feature-KAN,raw,4,0.6731431966726085,0.6626050420168067,0.6329113924050633
T1b_thiram_3c,Thiram Semi-Quant,Feature-KAN,raw,0,0.7375053279896101,0.780573593073593,0.7511737089201878
T1b_thiram_3c,Thiram Semi-Quant,Feature-KAN,raw,1,0.6829593568724003,0.7043083900226756,0.6683417085427136
T1b_thiram_3c,Thiram Semi-Quant,Feature-KAN,raw,2,0.6134909966382497,0.7397222222222221,0.6161616161616161
T1b_thiram_3c,Thiram Semi-Quant,Feature-KAN,raw,3,0.6952297336845185,0.6958371877890842,0.7096774193548387
T1b_thiram_3c,Thiram Semi-Quant,Feature-KAN,raw,4,0.6954980805261849,0.7252782338989235,0.6962025316455697
T2b_mg_3c,MG Semi-Quant,Feature-KAN,raw,0,0.6115304790003585,0.5955094288427621,0.6525821596244131
T2b_mg_3c,MG Semi-Quant,Feature-KAN,raw,1,0.5457648245413718,0.5832118199825439,0.5778894472361809
T2b_mg_3c,MG Semi-Quant,Feature-KAN,raw,2,0.6090195458616511,0.7417953667953667,0.6111111111111112
T2b_mg_3c,MG Semi-Quant,Feature-KAN,raw,3,0.6260897676321351,0.6395288286592634,0.6344086021505376
T2b_mg_3c,MG Semi-Quant,Feature-KAN,raw,4,0.6794191182680391,0.6917821109550433,0.7025316455696202
T3b_mba_3c,MBA Semi-Quant,Feature-KAN,raw,0,0.7245464087569351,0.7338826167940091,0.7183098591549296
T3b_mba_3c,MBA Semi-Quant,Feature-KAN,raw,1,0.6655566471674811,0.716255182007791,0.7035175879396985
T3b_mba_3c,MBA Semi-Quant,Feature-KAN,raw,2,0.6118702078433622,0.720542691061559,0.601010101010101
T3b_mba_3c,MBA Semi-Quant,Feature-KAN,raw,3,0.343658624007244,0.3434840425531915,0.3333333333333333
T3b_mba_3c,MBA Semi-Quant,Feature-KAN,raw,4,0.8331721470019343,0.908256880733945,0.810126582278481
T1_thiram_conc,Thiram Concentration,KAN-CNN,raw,0,0.1026119402985074,0.25,0.2582159624413145
T1_thiram_conc,Thiram Concentration,KAN-CNN,raw,1,0.1468713529042104,0.2204881952781112,0.2211055276381909
T1_thiram_conc,Thiram Concentration,KAN-CNN,raw,2,0.1910630841121495,0.3125,0.303030303030303
T1_thiram_conc,Thiram Concentration,KAN-CNN,raw,3,0.5710172072192599,0.5559218456535755,0.4623655913978494
T1_thiram_conc,Thiram Concentration,KAN-CNN,raw,4,0.3737586891757696,0.4026098901098901,0.379746835443038
T2_mg_conc,MG Concentration,KAN-CNN,raw,0,0.3582674170440858,0.3377047788812495,0.3333333333333333
T2_mg_conc,MG Concentration,KAN-CNN,raw,1,0.4811980784250196,0.5387835743145376,0.5829145728643216
T2_mg_conc,MG Concentration,KAN-CNN,raw,2,0.1951460508445802,0.368484555984556,0.202020202020202
T2_mg_conc,MG Concentration,KAN-CNN,raw,3,0.3405103668261563,0.3682971014492753,0.3870967741935484
T2_mg_conc,MG Concentration,KAN-CNN,raw,4,0.1380393638404319,0.2245368916797488,0.1645569620253164
T3_mba_conc,MBA Concentration,KAN-CNN,raw,0,0.407526782909373,0.4527739201652244,0.4647887323943662
T3_mba_conc,MBA Concentration,KAN-CNN,raw,1,0.5026658016792687,0.6010623113938504,0.5477386934673367
T3_mba_conc,MBA Concentration,KAN-CNN,raw,2,0.4273461711269133,0.4607872200263505,0.4444444444444444
T3_mba_conc,MBA Concentration,KAN-CNN,raw,3,0.2062770562770562,0.2042553191489362,0.2365591397849462
T3_mba_conc,MBA Concentration,KAN-CNN,raw,4,0.3220886991414706,0.4444780987884436,0.3037974683544304
T4_thiram_pres,Thiram Presence,KAN-CNN,raw,0,0.4428945074106364,0.4532796317606444,0.6197183098591549
T4_thiram_pres,Thiram Presence,KAN-CNN,raw,1,0.6440779014308426,0.6482312925170068,0.7286432160804021
T4_thiram_pres,Thiram Presence,KAN-CNN,raw,2,0.6735234491147453,0.7754166666666666,0.6919191919191919
T4_thiram_pres,Thiram Presence,KAN-CNN,raw,3,0.66498361236602,0.6798587885544407,0.6720430107526881
T4_thiram_pres,Thiram Presence,KAN-CNN,raw,4,0.5232758620689655,0.5858378870673953,0.5569620253164557
T5_mg_pres,MG Presence,KAN-CNN,raw,0,0.6884446611409069,0.7229210342417889,0.7323943661971831
T5_mg_pres,MG Presence,KAN-CNN,raw,1,0.6363787375415282,0.7158994032395567,0.6683417085427136
T5_mg_pres,MG Presence,KAN-CNN,raw,2,0.6949779192769847,0.722646033129904,0.696969696969697
T5_mg_pres,MG Presence,KAN-CNN,raw,3,0.5432723628163367,0.5417808219178082,0.7365591397849462
T5_mg_pres,MG Presence,KAN-CNN,raw,4,0.4669755720847051,0.5839985486211902,0.4746835443037974
T6_mba_pres,MBA Presence,KAN-CNN,raw,0,0.6202810402684564,0.6163717674509042,0.6807511737089202
T6_mba_pres,MBA Presence,KAN-CNN,raw,1,0.4983193277310924,0.5077453640886477,0.5175879396984925
T6_mba_pres,MBA Presence,KAN-CNN,raw,2,0.7084297520661157,0.7516666666666667,0.7525252525252525
T6_mba_pres,MBA Presence,KAN-CNN,raw,3,0.7343474939382868,0.7819531608755548,0.7688172043010753
T6_mba_pres,MBA Presence,KAN-CNN,raw,4,0.9017412935323385,0.9710144927536232,0.9493670886075948
T7_mixture_order,Mixture Complexity,KAN-CNN,raw,0,0.3640694743171673,0.3773436699566271,0.4366197183098591
T7_mixture_order,Mixture Complexity,KAN-CNN,raw,1,0.5132395382395383,0.5192147034252298,0.5678391959798995
T7_mixture_order,Mixture Complexity,KAN-CNN,raw,2,0.6962962962962962,0.7298368092376576,0.6919191919191919
T7_mixture_order,Mixture Complexity,KAN-CNN,raw,3,0.3848399777765874,0.4236215538847117,0.3817204301075269
T7_mixture_order,Mixture Complexity,KAN-CNN,raw,4,0.4798534798534797,0.4837535014005603,0.5759493670886076
T1b_thiram_3c,Thiram Semi-Quant,KAN-CNN,raw,0,0.13681592039800997,0.3333333333333333,0.25821596244131456
T1b_thiram_3c,Thiram Semi-Quant,KAN-CNN,raw,1,0.36873776908023487,0.37369614512471655,0.37185929648241206
T1b_thiram_3c,Thiram Semi-Quant,KAN-CNN,raw,2,0.3333841861583233,0.4588888888888889,0.35858585858585856
T1b_thiram_3c,Thiram Semi-Quant,KAN-CNN,raw,3,0.4178581440986824,0.41829434826659617,0.41397849462365593
T1b_thiram_3c,Thiram Semi-Quant,KAN-CNN,raw,4,0.5583264589546714,0.5752143769385148,0.5379746835443038
T2b_mg_3c,MG Semi-Quant,KAN-CNN,raw,0,0.5561602725563258,0.5456518789852124,0.5868544600938967
T2b_mg_3c,MG Semi-Quant,KAN-CNN,raw,1,0.6577235079344784,0.7229521733904054,0.6582914572864321
T2b_mg_3c,MG Semi-Quant,KAN-CNN,raw,2,0.665359477124183,0.7625482625482626,0.6515151515151515
T2b_mg_3c,MG Semi-Quant,KAN-CNN,raw,3,0.6105855082151886,0.6113024656502918,0.6559139784946236
T2b_mg_3c,MG Semi-Quant,KAN-CNN,raw,4,0.28995974425763676,0.391025641025641,0.4177215189873418
T3b_mba_3c,MBA Semi-Quant,KAN-CNN,raw,0,0.5150608844264046,0.5519272436993955,0.5211267605633803
T3b_mba_3c,MBA Semi-Quant,KAN-CNN,raw,1,0.5928537110150195,0.6966543429640787,0.6180904522613065
T3b_mba_3c,MBA Semi-Quant,KAN-CNN,raw,2,0.5066252286964001,0.5734705546026301,0.494949494949495
T3b_mba_3c,MBA Semi-Quant,KAN-CNN,raw,3,0.3382471346026333,0.3951167257683215,0.3709677419354839
T3b_mba_3c,MBA Semi-Quant,KAN-CNN,raw,4,0.48702039651975465,0.631867552462301,0.5
